P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.076140985,0.0,0.0,0.923859,17.0,1.0,7.0503656158998825e-06,0.05958534964898387,0.7767649044270053,0.3678792900046012,0.8914961474624226,0.3678793099871567,0.8858974285653939,0.478501354351597,3.349509480461179,[ 3.3495 -0.2469 -0.2463 -0.8009],0.24694369890595766,0.8008936170212764,0.24630563268092134,1.2941429486081555
0.076140985,0.0,0.0,0.923859,18.0,1.0,0.00048479597845814973,0.3755040323055214,0.8437436413346017,0.3678793166027772,0.9635069254649683,0.36787933835749237,0.9609086027373586,0.5542723789687397,3.8799066527811776,[ 3.8799 -0.3524 -0.2294 -0.7318],0.35236577636678856,0.7317872340425531,0.22936654922558083,1.3135195596349223
0.076140985,0.0,0.0,0.923859,19.0,1.0,4.8670796084037294e-05,0.18334545879604142,0.9343726486332887,0.8690231774172171,0.8641471486126159,0.8618506674774622,0.8606618692166716,0.6533499487070544,4.573449640949381,[ 4.5734 -0.1952 -0.2763 -0.8509],0.19517458919622493,0.8508723404255318,0.27634850600944255,1.3223954356311993
0.076140985,0.0,0.0,0.923859,20.0,1.0,6.014569160240377e-05,0.29566943128327927,0.9764045237891504,0.9072959959314179,0.9046484773049047,0.9037564179075668,0.9036528872798627,0.6987839827411121,4.8914878791877845,[ 4.8915 -0.1725 -0.2673 -0.8108],0.17247297081586163,0.8107659574468082,0.26726144380691974,1.2505003720695895
0.076140985,0.0,0.0,0.923859,21.0,1.0,0.001444160432872493,0.6492514753275087,0.9117022259457535,0.8853204901408253,0.8833864199757858,0.8827613334510332,0.8823356577348892,0.7280288232869526,5.0962017630086685,[ 5.0962 -0.2786 -0.2286 -0.6843],0.27861930965981907,0.6842765957446807,0.22864814258763283,1.1915440479921326
0.076140985,0.0,0.0,0.923859,22.0,1.0,0.00844004407705036,0.6951451487119872,0.9418818670592409,0.8637600753360215,0.860695473967699,0.8595826442035689,0.859037535940975,0.7269346841852204,5.088542789296543,[ 5.0885 -0.2583 -0.219  -0.6324],0.2583405905209033,0.6324468085106383,0.21902266183886965,1.1098100608704113
0.076140985,0.0,0.0,0.923859,23.0,1.0,0.3678775430109753,0.3678775430109753,0.3678775430109753,[-4.6321 -5.1815 -5.     -5.2468],0.18150000000000005,0.2468085106382978,4.3817801661680254e-07,0.4283089488163145
0.076140985,0.0,0.0,0.923859,24.0,1.0,0.36787779209031557,0.36787779209031557,0.36787779209031557,[-4.6321 -5.1786 -5.     -5.2468],0.17860557496619697,0.2468085106382978,4.3817801661680254e-07,0.4254145237825114
0.076140985,0.0,0.0,0.923859,25.0,1.0,0.36787802399192054,0.36787802399192054,0.36787802399192054,[-4.6321 -5.0799 -5.     -5.2468],0.07987796120071591,0.2468085106382978,4.3817801661680254e-07,0.3266869100170303
0.076140985,0.0,0.0,0.923859,26.0,1.0,0.36787823871575787,0.36787823871575787,0.36787823871575787,[-4.6321 -5.0238 -5.     -5.2098],0.023806007414865556,0.20978723404255314,4.3817801661680254e-07,0.23359367963543531
