P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.0,0.0,1.0,0.0,25.0,1.0,0.2856501149678613,0.17948050182609915,0.9877204407074993,0.3678794219106208,0.3678793116856676,0.9841758127068679,0.3678794377459551,0.5058092916500817,3.5406650415505716,[ 3.5407 -0.2126 -0.1451 -0.3863],0.21262488196259335,0.3862553191489362,0.1451441386377371,0.7440243397492666
0.0,0.0,1.0,0.0,26.0,1.0,0.37156911172717794,0.3668921948390847,0.3678792290355426,0.3678791082273187,0.3678789909386337,0.36787888237448657,0.3678787849224193,0.3682651860092377,2.5778563020646637,[ 2.5779 -0.1941 -0.0864 -0.2993],0.1940832024191131,0.29925531914893605,0.08641164534289598,0.5797501669109452
0.0,0.0,1.0,0.0,27.0,1.0,0.44158087645295174,0.3678415155816951,0.36787931056091916,0.3678792099785756,0.36787910945339747,0.3678790147620292,0.36787892877638095,0.3784025665094214,2.6488179655659496,[ 2.6488 -0.1758 -0.0845 -0.2721],0.1758472303624375,0.2721063829787233,0.08448608558210521,0.532439698923266
0.0,0.0,1.0,0.0,28.0,1.0,0.43695930028509317,0.27938717396748763,0.36787931836634247,0.3678792346206535,0.3678791524365312,0.3678790758629966,0.3678790068252983,0.36510603748062903,2.555742262364403,[ 2.5557 -0.1546 -0.0542 -0.2376],0.1545671353438894,0.23755319148936166,0.0542406942200706,0.44636102105332165
0.0,0.0,1.0,0.0,29.0,1.0,0.01683467207111994,0.9178613692905953,0.36787945260518645,0.36787940104865785,0.3678793365558678,0.367879268600051,0.3678792026429632,0.39629895754492017,2.7740927028144413,[ 2.7741 -0.1454 -0.0509 -0.2252],0.14543513084159615,0.22521276595744677,0.05087314300937438,0.4215210398084173
0.0,0.0,1.0,0.0,30.0,1.0,0.09744141188692901,0.867810303474123,0.36787945795277605,0.36787941747848824,0.3678793666204444,0.367879312930203,0.36787926076571686,0.4006640758726686,2.8046485311086804,[ 2.8046 -0.1288 -0.048  -0.2005],0.12875046867329829,0.200531914893617,0.0479942521036379,0.3772766356705532
0.0652012,0.068590246,0.15435416,0.7118544,15.0,1.0,2.3268469941076928e-07,6.865027258195511e-06,0.5337530468353293,0.9326942922347768,0.8231603014278364,0.8178925985970796,0.8159511740577375,0.5604940729806739,3.9234585108647173,[ 3.9235 -0.5188 -0.3476 -1.0051],0.5187539081083168,1.0051276595744678,0.3476425675708983,1.8715241352536829
0.0652012,0.068590246,0.15435416,0.7118544,16.0,1.0,1.3958702636293439e-06,0.018164248027765312,0.5426861094909021,0.9167837011336829,0.865587022832543,0.8611519431017701,0.8599234093198934,0.5806139756824029,4.06429782977682,[ 4.0643 -0.5175 -0.3665 -0.9848],0.5175081700876859,0.9847659574468084,0.3665361838804809,1.8688103114149754
0.0652012,0.068590246,0.15435416,0.7118544,17.0,1.0,4.289956039759443e-06,0.013932417011809866,0.4253431330556584,0.96392654458891,0.9022180395674924,0.8990837229651862,0.94233597939179,0.5924063037909838,4.1468441265368865,[ 4.1468 -0.5537 -0.3786 -0.9175],0.5537171709360711,0.9175106382978723,0.37860636996936053,1.8498341792033037
0.0652012,0.068590246,0.15435416,0.7118544,18.0,1.0,6.955927224846292e-06,0.005348955960476565,0.3359707945153795,0.9941070163387644,0.8832028767657157,0.931944720864795,0.9333890623862472,0.5834243403940862,4.083970382758603,[ 4.084  -0.5796 -0.3809 -0.8243],0.5795713998547439,0.8243404255319149,0.3809271623121403,1.7848389876987993
0.0652012,0.068590246,0.15435416,0.7118544,19.0,1.0,2.1006768203588617e-05,0.10888384959654795,0.49690347680929664,0.8925935610502546,0.9135218391860525,0.9610964348503745,0.9889710064341309,0.6231415963849801,4.361991174694861,[ 4.362  -0.4566 -0.3257 -0.7596],0.4565719957478231,0.7595531914893616,0.32566162388830006,1.5417868111254849
0.0652012,0.068590246,0.15435416,0.7118544,20.0,1.0,6.647969114752685e-05,0.15320983897421786,0.848512122508055,0.943301371250952,0.9542721127303738,0.9907154110524882,1.0,0.6985824766010335,4.890077336207234,[ 4.8901 -0.4349 -0.3356 -0.7571],0.4348904684970285,0.7570851063829785,0.33560767412112186,1.5275832490011287
0.0652012,0.068590246,0.15435416,0.7118544,21.0,1.0,0.000200643890996172,0.2239882619378711,1.0,1.0,1.0,1.0,1.0,0.7463127008326954,5.224188905828868,[ 5.2242 -0.413  -0.3366 -0.7312],0.41301759948608335,0.7311702127659574,0.33660133288795335,1.4807891451399942
0.0652012,0.068590246,0.15435416,0.7118544,22.0,1.0,0.0007267902609930255,0.32717566409331816,0.9931032515544634,1.0,1.0,1.0,1.0,0.7601436722726821,5.3210057059087745,[ 5.321  -0.392  -0.3374 -0.7034],0.3920232906245908,0.7034042553191489,0.33735460018878166,1.4327821461325214
0.0652012,0.068590246,0.15435416,0.7118544,23.0,1.0,0.09166471584595967,0.7245566817174107,1.0,0.8925223015572555,1.0,1.0,1.0,0.8155348141600894,5.708743699120626,[ 5.7087 -0.2617 -0.2811 -0.6972],0.26169826765712434,0.6972340425531914,0.28110016183730235,1.2400324720476181
0.0652012,0.068590246,0.15435416,0.7118544,24.0,1.0,0.1896772061083897,1.0,1.0,1.0,1.0,1.0,1.0,0.8842396008726271,6.18967720610839,[ 6.1897 -0.2288 -0.2688 -0.6479],0.22884534769473314,0.647872340425532,0.26880981494199807,1.1455275030622634
0.0652012,0.068590246,0.15435416,0.7118544,25.0,1.0,0.28047583389348757,0.9864976285498286,0.9646130382251081,0.9629130620357804,0.9624784806138612,0.9623730483633864,0.9622875970197867,0.8688055269573198,6.081638688701239,[ 6.0816 -0.2141 -0.2285 -0.5393],0.21411333982485917,0.5392765957446808,0.22847963594351733,0.9818695715130572
0.0652012,0.068590246,0.15435416,0.7118544,26.0,1.0,0.015855523817968425,0.4337692104906867,0.9665721135409497,0.47063122422969333,0.6244184948770973,0.3434198428060924,0.972936879415229,0.546800469882531,3.8276032891777167,[ 3.8276 -0.1353 -0.2487 -0.4949],0.13532963589282013,0.4948510638297872,0.24873849268498047,0.8789191924075879
0.0652012,0.068590246,0.15435416,0.7118544,27.0,1.0,0.4348244854517935,0.5003700958171053,0.2863876712264603,0.9000387840436135,0.36528710194981157,0.6313502969730516,0.3369598683208506,0.49360261482609813,3.455218303782687,[ 3.4552 -0.1775 -0.1507 -0.3542],0.17745474202603712,0.35417021276595745,0.1506637309719807,0.6822886857639753
0.0652012,0.068590246,0.15435416,0.7118544,28.0,1.0,0.4581507398521907,0.845066358723607,0.3855473548611208,0.7688741529739593,0.3784182024283891,0.5826258861284009,0.36490115675667967,0.540511978817764,3.783583851724348,[ 3.7836 -0.1597 -0.1481 -0.3289],0.15969309626001066,0.3288723404255318,0.14810495650877012,0.6366703931943126
0.0652012,0.068590246,0.15435416,0.7118544,29.0,1.0,4.028964516669147e-05,0.8507010192590909,0.4377200917218182,0.510978674466609,0.49702670822321365,0.37243455378670093,0.822921692617656,0.49883186138860797,3.4918230297202557,[ 3.4918 -0.1481 -0.0918 -0.2678],0.14808434034169013,0.26778723404255317,0.09182586234964424,0.5076974367338876
0.0652012,0.068590246,0.15435416,0.7118544,30.0,1.0,1.833054705785383e-05,0.4377123735150261,0.8129570398455864,0.4807636721723105,0.6447552384857334,0.46395380624218324,0.5818163081218432,0.4888538241328201,3.4219767689297407,[ 3.422  -0.1318 -0.0845 -0.2332],0.13183635058152454,0.23323404255319147,0.08453417762348087,0.4496045707581969
0.01172655,0.36725152,0.33017388,0.29084805,15.0,1.0,6.150430731922976e-16,0.015034036791438546,0.8217255928347829,0.36787931872655927,0.00032377061838417386,0.3422581325096919,0.44257417775258745,0.28425643274763496,1.9897950292334445,[ 1.9898 -0.4265 -0.226  -0.8225],0.42650203552546423,0.8224893617021275,0.22603697256079888,1.4750283697883906
0.01172655,0.36725152,0.33017388,0.29084805,16.0,1.0,6.190044263700274e-13,0.28334653204654275,0.6775287238335278,0.36787925937088367,0.0011678340904191212,0.5005943218451976,0.04501005241003541,0.2679323890853179,1.8755267235972253,[ 1.8755 -0.4188 -0.2172 -0.7515],0.41880565481943677,0.7515319148936168,0.21722289740887646,1.3875604671219302
0.01172655,0.36725152,0.33017388,0.29084805,17.0,1.0,1.5293086971602322e-10,0.37717815734660504,0.8907003426614549,0.36787930983703615,0.007818430453619346,0.6989227365620767,0.36787928028329137,0.3871968938995735,2.7103782572970148,[ 2.7104 -0.3914 -0.2145 -0.7244],0.39135993762150006,0.7243829787234041,0.21453304136072437,1.3302759577056285
0.01172655,0.36725152,0.33017388,0.29084805,18.0,1.0,5.39619379121146e-14,0.01286034722663015,0.4123603827033494,0.956201575357059,0.36787933644056003,0.056889811765674037,0.6540192079464524,0.3514586659199684,2.4602106614397785,[ 2.4602 -0.5593 -0.3036 -0.7059],0.5592866441845009,0.7058723404255319,0.30364855790832357,1.5688075425183565
0.01172655,0.36725152,0.33017388,0.29084805,19.0,1.0,1.5765495614263194e-24,0.0010121758540340092,0.23966330865970858,0.8456572726443644,0.3678793280915513,0.24127285024457823,0.7964446651325994,0.3559899429466909,2.491929600626836,[ 2.4919 -0.417  -0.2994 -0.6596],0.41703271076132387,0.659595744680851,0.29937787197070775,1.3760063274128829
0.01172655,0.36725152,0.33017388,0.29084805,20.0,1.0,2.6948408006287107e-28,0.001303975299143092,0.3268997925991344,0.9866855063571304,0.3678793675596985,0.47747615852802405,1.0,0.4514635429061615,3.1602448003431305,[ 3.1602 -0.3935 -0.2943 -0.654 ],0.3935039733903656,0.6540425531914893,0.2942645235938814,1.3418110501757363
0.01172655,0.36725152,0.33017388,0.29084805,21.0,1.0,2.7067511578407494e-27,0.029378341599238633,0.4213164227885745,0.36219977888715443,0.8503065233586995,0.36787935609437394,0.6257349508737858,0.37954505337168953,2.6568153736018267,[ 2.6568 -0.3163 -0.2087 -0.485 ],0.31632853912787384,0.4849787234042553,0.20867295306878159,1.0099802156009108
0.01172655,0.36725152,0.33017388,0.29084805,22.0,1.0,7.880520827978532e-24,0.13083467401466212,0.7902933889381,0.36787935615917544,0.8956372529011883,0.36787937437135176,0.40336989058658185,0.42227056242443706,2.9558939369710595,[ 2.9559 -0.2529 -0.2021 -0.4461],0.2529388622526753,0.4461063829787233,0.20208859699288956,0.9011338422242883
0.01172655,0.36725152,0.33017388,0.29084805,23.0,1.0,8.2537117763767595e-19,0.2087961471284621,0.9681573382217038,0.3678793942499484,0.822678092789265,0.36787937397024806,0.1430075437993924,0.4111996985941457,2.87839789015902,[ 2.8784 -0.2246 -0.2083 -0.4004],0.2245844943430513,0.4004468085106382,0.20834009546566018,0.8333713983193496
0.01172655,0.36725152,0.33017388,0.29084805,24.0,1.0,5.231668628753964e-14,0.3200099011860498,1.0,0.36787942626732517,0.9123975200560713,0.36787939519893564,0.17059602028144882,0.4483946089985547,3.138762262989883,[ 3.1388 -0.2071 -0.2213 -0.3869],0.20714349087718315,0.38687234042553187,0.22126046341867603,0.8152762947213911
0.01172655,0.36725152,0.33017388,0.29084805,25.0,1.0,1.3381620463723656e-05,0.39896959745541144,1.0,0.36787942751771047,0.36787931985986644,0.3678791852665945,0.3678790434806741,0.4100714221715315,2.8704999552007204,[ 2.8705 -0.1935 -0.1882 -0.3875],0.19349610302915615,0.38748936170212755,0.1882092969617181,0.7691947616930018
0.01172655,0.36725152,0.33017388,0.29084805,26.0,1.0,0.3688748774429024,0.662504461307674,0.3678793886039713,0.3678792816724361,0.36787916208176724,0.3678790423618519,0.367878929479904,0.4101107347072153,2.870775142950507,[ 2.8708 -0.1815 -0.1037 -0.306 ],0.18150000000000005,0.3060425531914893,0.10373908815603756,0.5912816413475269
0.01172655,0.36725152,0.33017388,0.29084805,27.0,1.0,0.43616585236714883,0.5024170535036484,0.36787938507497553,0.3678792917710056,0.36764413146828556,0.3675505200661733,0.3512894822655895,0.39440367378811814,2.760825716516827,[ 2.7608 -0.1768 -0.0982 -0.277 ],0.17678243926330328,0.2770425531914893,0.09816323483236473,0.5519882272871574
0.01172655,0.36725152,0.33017388,0.29084805,28.0,1.0,0.46010811236547494,0.36584897003486844,0.08438059267080011,0.1355030773204081,0.7164096015062512,0.4926090126349071,0.36783974518298035,0.3746713016736701,2.6226991117156904,[ 2.6227 -0.1299 -0.1405 -0.3178],0.12986953388870107,0.3177659574468085,0.14052024795914583,0.5881557392946555
0.01172655,0.36725152,0.33017388,0.29084805,29.0,1.0,0.27271122260756575,0.07339300171280756,0.48792088005567763,0.5154329596753777,0.4524805245590197,0.454344214618831,0.4580491543389838,0.38776170822403755,2.714331957568263,[ 2.7143 -0.0771 -0.1428 -0.3221],0.07709410109672524,0.32208510638297866,0.1427891731457447,0.5419683806254486
0.01172655,0.36725152,0.33017388,0.29084805,30.0,1.0,0.13743932184706556,0.19890568474830858,0.11503020139499215,0.24280841131563452,0.337923289897254,0.29942976784313086,0.24693901455522993,0.22549652737165937,1.5784756916016156,[ 1.5785 -0.0613 -0.0762 -0.248 ],0.06131644658480609,0.24804255319148932,0.07619759029120345,0.38555659006749887
