P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.041858736,0.40198433,0.0,0.55615693,30.0,1.0,0.002558691570145164,0.8921602338935103,0.7248868818709168,0.6906576298543721,0.7012874364319817,0.7911089019698038,0.7346532221114916,0.6481875711003173,4.537312997702221,[ 4.5373 -0.141  -0.1037 -0.2474],0.14096425475119037,0.24742553191489358,0.10366421076217837,0.4920539974282623
0.0,0.9322034,0.06779661,0.0,15.0,1.0,7.760265660639567e-05,0.1144560426790235,0.4410292698636813,0.8417221930652085,0.6636924403569142,0.6529074395766045,0.6477484520735043,0.4802333486102204,3.3616334402715426,[ 3.3616 -0.5048 -0.3591 -1.0687],0.5048322083157987,1.0686808510638297,0.3591404861243649,1.9326535455039933
0.0,0.9322034,0.06779661,0.0,16.0,1.0,0.0002807571176578132,0.18596582774392195,0.6844558060475981,0.8137914878084564,0.6114530552861652,0.7035539619974616,0.7023506074734486,0.5288359290678156,3.7018515034747095,[ 3.7019 -0.4335 -0.3069 -0.9484],0.4335151470473534,0.9483617021276595,0.3068584198144029,1.6887352689894157
0.0,0.9322034,0.06779661,0.0,17.0,1.0,0.0009162651460965926,0.2952649622803485,0.9171233924013457,0.7725014223743514,0.7644977267354609,0.6691618463930451,0.7583564241181457,0.5968317199212564,4.177822039448794,[ 4.1778 -0.4044 -0.3043 -0.9224],0.40443458354636425,0.9224468085106383,0.30433089430363364,1.6312122863606362
0.0,0.9322034,0.06779661,0.0,18.0,1.0,0.000280153252453351,0.20606128367015467,0.8756040377097195,0.7439641845585978,0.7310392477943648,0.7274133308494967,0.7257240957505312,0.572869476226474,4.010086333585318,[ 4.0101 -0.4213 -0.3002 -0.8262],0.421292891297031,0.8261914893617021,0.3002245390332982,1.5477089196920313
0.0,0.9322034,0.06779661,0.0,19.0,1.0,7.060456162222043e-05,0.124485278917237,0.8085266142791919,0.7260452665850909,0.7871278131057051,0.694102285697052,0.7820333894713623,0.5603416075167517,3.9223912526172615,[ 3.9224 -0.4341 -0.2967 -0.7367],0.43409972777875244,0.7367234042553191,0.2967405088179428,1.4675636408520143
0.0,0.9322034,0.06779661,0.0,20.0,1.0,0.00015561019580679467,0.17714156445266854,0.9008898488595243,0.6806803551278704,0.661344040119126,0.6575320035269033,0.7502511949440493,0.5468563738894213,3.827994617225949,[ 3.828  -0.4153 -0.2856 -0.6713],0.41533765528703126,0.6713191489361701,0.2856437300025813,1.3723005342257828
0.0,0.9322034,0.06779661,0.0,21.0,1.0,0.000200643890996172,0.1604813998205461,0.8212485490482403,0.6458688679187403,0.721697003611999,0.6268493864265052,0.7178783993999746,0.5277463214452859,3.6942242501170015,[ 3.6942 -0.3991 -0.2701 -0.6004],0.39907066209212044,0.6003617021276595,0.2700819398620247,1.2695143040818047
0.0,0.9322034,0.06779661,0.0,22.0,1.0,0.0005053524441731465,0.21131801443503562,0.7527783840378615,0.6190384836953726,0.7773733209957113,0.603705641795878,0.7753891627911556,0.5343011943135982,3.7401083601951877,[ 3.7401 -0.3763 -0.257  -0.5479],0.3762700669513075,0.5479148936170212,0.2570474452296596,1.1812324057979882
0.0,0.9322034,0.06779661,0.0,23.0,1.0,0.0012879751002961137,0.2706635584432427,0.771412136760266,0.6034572849201456,0.7429116631350859,0.6644456499735454,0.7464114173423229,0.5429413836678435,3.800589685674905,[ 3.8006 -0.3627 -0.246  -0.4961],0.3626957862119867,0.4960851063829787,0.24596888053403893,1.1047497731290044
