,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
85,86,9.74847132563591,11.910027769228815,12.647174682095647,7.0
86,87,10.025437809899449,11.918345797916322,12.607660392718389,7.0
87,88,10.491078248620033,11.931722214255117,12.68205417599529,7.0
88,89,10.264466643333435,11.956255462019461,12.595569183863699,7.0
89,90,9.993682938814162,11.979358338786838,12.560076053440572,7.0
90,91,10.319547283649445,11.984754379164162,12.607733801007273,7.0
91,92,9.749494063854218,12.010087541330897,12.544394889473917,7.0
92,93,10.559119790792463,12.051872385499507,12.557847659289838,7.0
93,94,10.94841864705086,12.083323417519598,12.616349681280552,7.0
94,95,10.96546322107315,12.084468642713382,12.613627385348082,7.0
95,96,10.938608645275234,12.081016975151156,12.641422798857093,7.0
96,97,10.223490551114082,12.046703865330208,12.618206182681023,7.0
97,98,10.250702638924121,12.07017928580397,12.635320454835892,7.0
98,99,10.421651831269264,12.063343417300837,12.613176858052611,7.0
99,100,10.009675486385822,12.056704433082427,12.629771218448877,7.0
